"","UF","name","popm","gdpc","microregion","microregion_name","region","region_name","urban","codmun6","month","nconcep","nconcep_educ_low","nconcep_educ_high","nconcep_age_young","nconcep_age_old","nfetal","nfetal_educ_low","nfetal_educ_high","nfetal_age_young","nfetal_age_old","totalconcep","totalconcep_educ_low","totalconcep_educ_high","totalconcep_age_young","totalconcep_age_old","deaths","lgdp","lpop","isolated","n"
"9241","SP","Aramina",5655,22669.33,35011,"Ituverava",3,"Sudeste",0,"350300",2,5,0,5,1,4,0,0,0,0,0,5,0,5,1,4,5,10.0287681885876,8.64029538855022,0.356529940365121,29
"9242","SP","Aramina",5655,22669.33,35011,"Ituverava",3,"Sudeste",0,"350300",3,6,2,4,2,4,0,0,0,0,0,6,2,4,2,4,4,10.0287681885876,8.64029538855022,0.408464592116552,31
"9243","SP","Aramina",5655,22669.33,35011,"Ituverava",3,"Sudeste",0,"350300",4,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,4,10.0287681885876,8.64029538855022,0.403740745749486,30
"9244","SP","Aramina",5655,22669.33,35011,"Ituverava",3,"Sudeste",0,"350300",5,5,1,4,2,3,0,0,0,0,0,5,1,4,2,3,4,10.0287681885876,8.64029538855022,0.388817457766245,31
"9245","SP","Araraquara",238339,40253.93,35024,"Araraquara",3,"Sudeste",1,"350320",2,210,31,179,48,162,2,1,1,1,1,212,32,180,49,163,135,10.6029629178318,12.3814493089492,0.298484642294555,29
"9246","SP","Araraquara",238339,40253.93,35024,"Araraquara",3,"Sudeste",1,"350320",3,202,28,174,53,149,2,0,2,0,2,204,28,176,53,151,168,10.6029629178318,12.3814493089492,0.398019789260874,31
"9247","SP","Araraquara",238339,40253.93,35024,"Araraquara",3,"Sudeste",1,"350320",4,201,28,173,56,145,3,0,3,0,3,204,28,176,56,148,134,10.6029629178318,12.3814493089492,0.474534279117517,30
"9248","SP","Araraquara",238339,40253.93,35024,"Araraquara",3,"Sudeste",1,"350320",5,249,38,211,74,175,4,0,4,0,4,253,38,215,74,179,139,10.6029629178318,12.3814493089492,0.431174047891834,31
"9249","SP","Araras",135506,41863.92,35027,"Limeira",3,"Sudeste",1,"350330",2,118,22,96,40,78,1,0,1,0,1,119,22,97,40,79,73,10.6421796371005,11.8167711987643,0.294912716310675,29
"9250","SP","Araras",135506,41863.92,35027,"Limeira",3,"Sudeste",1,"350330",3,101,14,87,31,70,1,0,1,0,1,102,14,88,31,71,66,10.6421796371005,11.8167711987643,0.387406886269399,31
"9251","SP","Araras",135506,41863.92,35027,"Limeira",3,"Sudeste",1,"350330",4,113,12,101,33,80,1,0,1,0,1,114,12,102,33,81,80,10.6421796371005,11.8167711987643,0.440725051982887,30
"9252","SP","Araras",135506,41863.92,35027,"Limeira",3,"Sudeste",1,"350330",5,123,23,100,41,82,0,0,0,0,0,123,23,100,41,82,73,10.6421796371005,11.8167711987643,0.404541627600657,31
"9253","SP","Arealva",8613,27135.55,35020,"Bauru",3,"Sudeste",0,"350340",2,4,2,2,2,2,0,0,0,0,0,4,2,2,2,2,4,10.2085999553173,9.06102796878917,0.267276791152525,29
"9254","SP","Arealva",8613,27135.55,35020,"Bauru",3,"Sudeste",0,"350340",3,3,0,3,2,1,0,0,0,0,0,3,0,3,2,1,8,10.2085999553173,9.06102796878917,0.363581987919638,31
"9255","SP","Arealva",8613,27135.55,35020,"Bauru",3,"Sudeste",0,"350340",4,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,3,10.2085999553173,9.06102796878917,0.406533505329079,30
"9256","SP","Arealva",8613,27135.55,35020,"Bauru",3,"Sudeste",0,"350340",5,4,1,3,2,2,0,0,0,0,0,4,1,3,2,2,6,10.2085999553173,9.06102796878917,0.39119825967729,31
"9257","SP","Areiópolis",11158,12884.23,35020,"Bauru",3,"Sudeste",0,"350360",2,9,2,7,2,7,0,0,0,0,0,9,2,7,2,7,1,9.46375936189063,9.31991200840547,0.325765713843852,29
"9258","SP","Areiópolis",11158,12884.23,35020,"Bauru",3,"Sudeste",0,"350360",3,11,2,9,4,7,0,0,0,0,0,11,2,9,4,7,4,9.46375936189063,9.31991200840547,0.401064531738256,31
"9259","SP","Areiópolis",11158,12884.23,35020,"Bauru",3,"Sudeste",0,"350360",4,8,2,6,2,6,0,0,0,0,0,8,2,6,2,6,3,9.46375936189063,9.31991200840547,0.452227198529813,30
"9260","SP","Areiópolis",11158,12884.23,35020,"Bauru",3,"Sudeste",0,"350360",5,6,3,3,3,3,0,0,0,0,0,6,3,3,3,3,7,9.46375936189063,9.31991200840547,0.43858498849144,31
"9261","SP","Ariranha",9761,76108.12,35005,"Catanduva",3,"Sudeste",0,"350370",2,4,0,4,1,3,0,0,0,0,0,4,0,4,1,3,6,11.2399102398658,9.18615013317497,0.289134409179117,29
"9262","SP","Ariranha",9761,76108.12,35005,"Catanduva",3,"Sudeste",0,"350370",3,3,1,2,1,2,0,0,0,0,0,3,1,2,1,2,6,11.2399102398658,9.18615013317497,0.343028023566342,31
"9263","SP","Ariranha",9761,76108.12,35005,"Catanduva",3,"Sudeste",0,"350370",4,4,0,4,3,1,0,0,0,0,0,4,0,4,3,1,4,11.2399102398658,9.18615013317497,0.372124114167467,30
"9264","SP","Ariranha",9761,76108.12,35005,"Catanduva",3,"Sudeste",0,"350370",5,9,0,9,1,8,0,0,0,0,0,9,0,9,1,8,6,11.2399102398658,9.18615013317497,0.319919309989159,31
"9265","SP","Artur Nogueira",55340,22156.59,35031,"Mogi Mirim",3,"Sudeste",1,"350380",2,16,2,14,6,10,0,0,0,0,0,16,2,14,6,10,17,10.0058902481539,10.9212512533409,0.299114090897078,29
"9266","SP","Artur Nogueira",55340,22156.59,35031,"Mogi Mirim",3,"Sudeste",1,"350380",3,18,2,16,4,14,0,0,0,0,0,18,2,16,4,14,29,10.0058902481539,10.9212512533409,0.389363413752408,31
"9267","SP","Artur Nogueira",55340,22156.59,35031,"Mogi Mirim",3,"Sudeste",1,"350380",4,23,4,19,6,17,2,1,1,1,1,25,5,20,7,18,31,10.0058902481539,10.9212512533409,0.427389192765963,30
"9268","SP","Artur Nogueira",55340,22156.59,35031,"Mogi Mirim",3,"Sudeste",1,"350380",5,23,2,21,3,20,1,0,1,0,1,24,2,22,3,21,30,10.0058902481539,10.9212512533409,0.393642908243195,31
"9269","SP","Arujá",91157,69588.09,35059,"Guarulhos",3,"Sudeste",1,"350390",2,111,13,98,43,68,1,0,1,1,0,112,13,99,44,68,37,11.15034871099,11.4203385736474,0.312903778167102,29
"9270","SP","Arujá",91157,69588.09,35059,"Guarulhos",3,"Sudeste",1,"350390",3,116,13,103,36,80,2,0,2,2,0,118,13,105,38,80,40,11.15034871099,11.4203385736474,0.410495604404237,31
"9271","SP","Arujá",91157,69588.09,35059,"Guarulhos",3,"Sudeste",1,"350390",4,78,9,69,30,48,0,0,0,0,0,78,9,69,30,48,41,11.15034871099,11.4203385736474,0.478018128109578,30
"9272","SP","Arujá",91157,69588.09,35059,"Guarulhos",3,"Sudeste",1,"350390",5,131,10,121,49,82,1,0,1,0,1,132,10,122,49,83,71,11.15034871099,11.4203385736474,0.447715993797102,31
"9273","SP","Assis",105087,32443.96,35039,"Assis",3,"Sudeste",1,"350400",2,84,15,69,16,68,0,0,0,0,0,84,15,69,16,68,63,10.3872695722959,11.5625438574924,0.298051203618176,29
"9274","SP","Assis",105087,32443.96,35039,"Assis",3,"Sudeste",1,"350400",3,94,12,82,33,61,0,0,0,0,0,94,12,82,33,61,64,10.3872695722959,11.5625438574924,0.395081474191084,31
"9275","SP","Assis",105087,32443.96,35039,"Assis",3,"Sudeste",1,"350400",4,66,7,59,22,44,2,0,2,0,2,68,7,61,22,46,52,10.3872695722959,11.5625438574924,0.457154723356578,30
"9276","SP","Assis",105087,32443.96,35039,"Assis",3,"Sudeste",1,"350400",5,87,11,76,18,69,1,0,1,1,0,88,11,77,19,69,87,10.3872695722959,11.5625438574924,0.425999334948319,31
"9277","SP","Atibaia",144088,50498.62,35048,"Bragança Paulista",3,"Sudeste",1,"350410",2,139,26,113,52,87,0,0,0,0,0,139,26,113,52,87,94,10.8297012881574,11.8781795030169,0.303130055693013,29
"9278","SP","Atibaia",144088,50498.62,35048,"Bragança Paulista",3,"Sudeste",1,"350410",3,160,24,136,63,97,1,1,0,1,0,161,25,136,64,97,92,10.8297012881574,11.8781795030169,0.40468383910866,31
"9279","SP","Atibaia",144088,50498.62,35048,"Bragança Paulista",3,"Sudeste",1,"350410",4,169,30,139,53,116,1,0,1,0,1,170,30,140,53,117,82,10.8297012881574,11.8781795030169,0.475208716874262,30
"9280","SP","Atibaia",144088,50498.62,35048,"Bragança Paulista",3,"Sudeste",1,"350410",5,174,22,152,49,125,0,0,0,0,0,174,22,152,49,125,97,10.8297012881574,11.8781795030169,0.43872527221838,31
"9281","SP","Avaí",5436,50644.08,35020,"Bauru",3,"Sudeste",0,"350430",2,3,0,3,2,1,0,0,0,0,0,3,0,3,2,1,2,10.832577622293,8.60079877527103,0.313093868990664,29
"9282","SP","Avaí",5436,50644.08,35020,"Bauru",3,"Sudeste",0,"350430",3,8,1,7,2,6,0,0,0,0,0,8,1,7,2,6,3,10.832577622293,8.60079877527103,0.402433642258869,31
"9283","SP","Avaí",5436,50644.08,35020,"Bauru",3,"Sudeste",0,"350430",4,6,2,4,1,5,0,0,0,0,0,6,2,4,1,5,4,10.832577622293,8.60079877527103,0.428839915734747,30
"9284","SP","Avaí",5436,50644.08,35020,"Bauru",3,"Sudeste",0,"350430",5,7,0,7,3,4,0,0,0,0,0,7,0,7,3,4,4,10.832577622293,8.60079877527103,0.381409584135876,31
"9285","SP","Avanhandava",13859,23782.13,35018,"Birigui",3,"Sudeste",0,"350440",2,11,1,10,7,4,1,0,1,1,0,12,1,11,8,4,1,10.0766897373016,9.5366901200688,0.3155880034251,29
"9286","SP","Avanhandava",13859,23782.13,35018,"Birigui",3,"Sudeste",0,"350440",3,5,1,4,2,3,0,0,0,0,0,5,1,4,2,3,6,10.0766897373016,9.5366901200688,0.378756139028487,31
"9287","SP","Avanhandava",13859,23782.13,35018,"Birigui",3,"Sudeste",0,"350440",4,7,1,6,4,3,0,0,0,0,0,7,1,6,4,3,4,10.0766897373016,9.5366901200688,0.398892113063551,30
"9288","SP","Avanhandava",13859,23782.13,35018,"Birigui",3,"Sudeste",0,"350440",5,17,7,10,3,14,0,0,0,0,0,17,7,10,3,14,2,10.0766897373016,9.5366901200688,0.376237721376794,31
"9289","SP","Avaré",91232,30391.62,35022,"Avaré",3,"Sudeste",1,"350450",2,95,28,67,34,61,2,1,1,0,2,97,29,68,34,63,57,10.321922191499,11.4211609917124,0.302891854227786,29
"9290","SP","Avaré",91232,30391.62,35022,"Avaré",3,"Sudeste",1,"350450",3,86,12,74,34,52,1,0,1,1,0,87,12,75,35,52,61,10.321922191499,11.4211609917124,0.407102179800881,31
"9291","SP","Avaré",91232,30391.62,35022,"Avaré",3,"Sudeste",1,"350450",4,106,24,82,36,70,0,0,0,0,0,106,24,82,36,70,49,10.321922191499,11.4211609917124,0.473798231345446,30
"9292","SP","Avaré",91232,30391.62,35022,"Avaré",3,"Sudeste",1,"350450",5,104,13,91,40,64,0,0,0,0,0,104,13,91,40,64,54,10.321922191499,11.4211609917124,0.433258583088228,31
"9293","SP","Bady Bassitt",17761,20504.81,35004,"São José do Rio Preto",3,"Sudeste",1,"350460",2,25,4,21,9,16,0,0,0,0,0,25,4,21,9,16,9,9.92841477175056,9.78476032126733,0.286991910824047,29
"9294","SP","Bady Bassitt",17761,20504.81,35004,"São José do Rio Preto",3,"Sudeste",1,"350460",3,24,6,18,7,17,0,0,0,0,0,24,6,18,7,17,13,9.92841477175056,9.78476032126733,0.372172372216496,31
"9295","SP","Bady Bassitt",17761,20504.81,35004,"São José do Rio Preto",3,"Sudeste",1,"350460",4,24,5,19,5,19,0,0,0,0,0,24,5,19,5,19,15,9.92841477175056,9.78476032126733,0.413490263366061,30
"9296","SP","Bady Bassitt",17761,20504.81,35004,"São José do Rio Preto",3,"Sudeste",1,"350460",5,20,3,17,5,15,1,0,1,0,1,21,3,18,5,16,17,9.92841477175056,9.78476032126733,0.378784394275893,31
"9297","SP","Bálsamo",9139,22575.02,35004,"São José do Rio Preto",3,"Sudeste",1,"350480",2,8,2,6,4,4,0,0,0,0,0,8,2,6,4,4,3,10.0245992642206,9.1203062492722,0.276479949067265,29
"9298","SP","Bálsamo",9139,22575.02,35004,"São José do Rio Preto",3,"Sudeste",1,"350480",3,9,1,8,1,8,0,0,0,0,0,9,1,8,1,8,5,10.0245992642206,9.1203062492722,0.335250927815582,31
"9299","SP","Bálsamo",9139,22575.02,35004,"São José do Rio Preto",3,"Sudeste",1,"350480",4,5,0,5,3,2,0,0,0,0,0,5,0,5,3,2,3,10.0245992642206,9.1203062492722,0.365972039884955,30
"9300","SP","Bálsamo",9139,22575.02,35004,"São José do Rio Preto",3,"Sudeste",1,"350480",5,9,1,8,1,8,0,0,0,0,0,9,1,8,1,8,4,10.0245992642206,9.1203062492722,0.349100050200312,31
"9301","SP","Bananal",10993,16937.75,35052,"Bananal",3,"Sudeste",0,"350490",2,6,0,6,2,4,0,0,0,0,0,6,0,6,2,4,4,9.73730013766073,9.30501398557886,0.32614474736644,29
"9302","SP","Bananal",10993,16937.75,35052,"Bananal",3,"Sudeste",0,"350490",3,11,2,9,4,7,0,0,0,0,0,11,2,9,4,7,9,9.73730013766073,9.30501398557886,0.42595681672632,31
"9303","SP","Bananal",10993,16937.75,35052,"Bananal",3,"Sudeste",0,"350490",4,4,0,4,0,4,0,0,0,0,0,4,0,4,0,4,4,9.73730013766073,9.30501398557886,0.464797468081196,30
"9304","SP","Bananal",10993,16937.75,35052,"Bananal",3,"Sudeste",0,"350490",5,6,2,4,1,5,0,0,0,0,0,6,2,4,1,5,4,9.73730013766073,9.30501398557886,0.450643297140917,31
"9305","SP","Barbosa",7468,12939.48,35018,"Birigui",3,"Sudeste",0,"350510",2,3,0,3,2,1,0,0,0,0,0,3,0,3,2,1,2,9.46803838177603,8.91838250466161,0.299632172248153,29
"9306","SP","Barbosa",7468,12939.48,35018,"Birigui",3,"Sudeste",0,"350510",3,3,1,2,0,3,0,0,0,0,0,3,1,2,0,3,7,9.46803838177603,8.91838250466161,0.397350965382668,31
"9307","SP","Barbosa",7468,12939.48,35018,"Birigui",3,"Sudeste",0,"350510",4,8,2,6,4,4,0,0,0,0,0,8,2,6,4,4,3,9.46803838177603,8.91838250466161,0.407728375751699,30
"9308","SP","Barbosa",7468,12939.48,35018,"Birigui",3,"Sudeste",0,"350510",5,6,1,5,2,4,0,0,0,0,0,6,1,5,2,4,0,9.46803838177603,8.91838250466161,0.402805223744549,31
"9309","SP","Bariri",35558,33185.53,35021,"Jaú",3,"Sudeste",1,"350520",2,25,8,17,8,17,0,0,0,0,0,25,8,17,8,17,21,10.4098692165238,10.4789204450765,0.319285325024022,29
"9310","SP","Bariri",35558,33185.53,35021,"Jaú",3,"Sudeste",1,"350520",3,35,13,22,17,18,0,0,0,0,0,35,13,22,17,18,25,10.4098692165238,10.4789204450765,0.396348589646932,31
"9311","SP","Bariri",35558,33185.53,35021,"Jaú",3,"Sudeste",1,"350520",4,25,5,20,11,14,2,0,2,0,2,27,5,22,11,16,23,10.4098692165238,10.4789204450765,0.44113425988879,30
"9312","SP","Bariri",35558,33185.53,35021,"Jaú",3,"Sudeste",1,"350520",5,28,5,23,9,19,1,0,1,1,0,29,5,24,10,19,22,10.4098692165238,10.4789204450765,0.407739079780509,31
"9313","SP","Barra Bonita",36126,35500.64,35021,"Jaú",3,"Sudeste",1,"350530",2,18,2,16,3,15,0,0,0,0,0,18,2,16,3,15,17,10.47730600347,10.4947681066925,0.305167348021126,29
"9314","SP","Barra Bonita",36126,35500.64,35021,"Jaú",3,"Sudeste",1,"350530",3,18,3,15,1,17,0,0,0,0,0,18,3,15,1,17,29,10.47730600347,10.4947681066925,0.38236209819432,31
"9315","SP","Barra Bonita",36126,35500.64,35021,"Jaú",3,"Sudeste",1,"350530",4,33,5,28,6,27,0,0,0,0,0,33,5,28,6,27,29,10.47730600347,10.4947681066925,0.42410526453805,30
"9316","SP","Barra Bonita",36126,35500.64,35021,"Jaú",3,"Sudeste",1,"350530",5,29,4,25,7,22,1,0,1,0,1,30,4,26,7,23,22,10.47730600347,10.4947681066925,0.391295678626371,31
"9317","SP","Barretos",122833,40046.22,35009,"Barretos",3,"Sudeste",1,"350550",2,130,19,111,45,85,1,0,1,0,1,131,19,112,45,86,76,10.5977895660198,11.7185809882355,0.308835454545938,29
"9318","SP","Barretos",122833,40046.22,35009,"Barretos",3,"Sudeste",1,"350550",3,127,12,115,39,88,2,0,2,0,2,129,12,117,39,90,95,10.5977895660198,11.7185809882355,0.395192856961483,31
"9319","SP","Barretos",122833,40046.22,35009,"Barretos",3,"Sudeste",1,"350550",4,104,14,90,33,71,1,0,1,0,1,105,14,91,33,72,64,10.5977895660198,11.7185809882355,0.459119761072965,30
"9320","SP","Barretos",122833,40046.22,35009,"Barretos",3,"Sudeste",1,"350550",5,139,15,124,28,111,3,1,2,2,1,142,16,126,30,112,88,10.5977895660198,11.7185809882355,0.419007692575849,31
"9321","SP","Barrinha",33180,15960.29,35014,"Ribeirão Preto",3,"Sudeste",1,"350560",2,28,7,21,11,17,0,0,0,0,0,28,7,21,11,17,11,9.67785904126479,10.4097025637444,0.295722080764169,29
"9322","SP","Barrinha",33180,15960.29,35014,"Ribeirão Preto",3,"Sudeste",1,"350560",3,42,7,35,16,26,0,0,0,0,0,42,7,35,16,26,17,9.67785904126479,10.4097025637444,0.37602092095196,31
"9323","SP","Barrinha",33180,15960.29,35014,"Ribeirão Preto",3,"Sudeste",1,"350560",4,47,13,34,21,26,0,0,0,0,0,47,13,34,21,26,15,9.67785904126479,10.4097025637444,0.412808092642868,30
"9324","SP","Barrinha",33180,15960.29,35014,"Ribeirão Preto",3,"Sudeste",1,"350560",5,28,4,24,8,20,1,0,1,0,1,29,4,25,8,21,24,9.67785904126479,10.4097025637444,0.384658717475054,31
"9325","SP","Barueri",276982,186382.33,35057,"Osasco",3,"Sudeste",1,"350570",2,429,47,382,127,302,3,1,2,2,1,432,48,384,129,303,144,12.1355553806029,12.5317078011086,0.278923394585825,29
"9326","SP","Barueri",276982,186382.33,35057,"Osasco",3,"Sudeste",1,"350570",3,428,42,386,130,298,6,1,5,3,3,434,43,391,133,301,194,12.1355553806029,12.5317078011086,0.393772978721328,31
"9327","SP","Barueri",276982,186382.33,35057,"Osasco",3,"Sudeste",1,"350570",4,383,27,356,130,253,7,1,6,0,7,390,28,362,130,260,191,12.1355553806029,12.5317078011086,0.500641627875048,30
"9328","SP","Barueri",276982,186382.33,35057,"Osasco",3,"Sudeste",1,"350570",5,449,34,415,135,314,5,1,4,1,4,454,35,419,136,318,244,12.1355553806029,12.5317078011086,0.477973468778956,31
"9329","SP","Bastos",20953,45791.98,35037,"Tupã",3,"Sudeste",1,"350580",2,22,2,20,4,18,0,0,0,0,0,22,2,20,4,18,13,10.7318642455986,9.95003711318911,0.293320279793809,29
"9330","SP","Bastos",20953,45791.98,35037,"Tupã",3,"Sudeste",1,"350580",3,16,5,11,6,10,0,0,0,0,0,16,5,11,6,10,15,10.7318642455986,9.95003711318911,0.354850629768048,31
"9331","SP","Bastos",20953,45791.98,35037,"Tupã",3,"Sudeste",1,"350580",4,23,4,19,7,16,0,0,0,0,0,23,4,19,7,16,22,10.7318642455986,9.95003711318911,0.391381565063771,30
"9332","SP","Bastos",20953,45791.98,35037,"Tupã",3,"Sudeste",1,"350580",5,24,1,23,15,9,0,0,0,0,0,24,1,23,15,9,10,10.7318642455986,9.95003711318911,0.381014080577037,31
"9333","SP","Batatais",62980,25636.34,35015,"Batatais",3,"Sudeste",1,"350590",2,47,12,35,13,34,1,0,1,0,1,48,12,36,13,35,31,10.1517661551356,11.050572494655,0.296361307827424,29
"9334","SP","Batatais",62980,25636.34,35015,"Batatais",3,"Sudeste",1,"350590",3,53,8,45,17,36,1,1,0,1,0,54,9,45,18,36,37,10.1517661551356,11.050572494655,0.382572117427081,31
"9335","SP","Batatais",62980,25636.34,35015,"Batatais",3,"Sudeste",1,"350590",4,52,12,40,22,30,0,0,0,0,0,52,12,40,22,30,34,10.1517661551356,11.050572494655,0.43739222460017,30
"9336","SP","Batatais",62980,25636.34,35015,"Batatais",3,"Sudeste",1,"350590",5,70,18,52,24,46,1,0,1,0,1,71,18,53,24,47,50,10.1517661551356,11.050572494655,0.394373844104665,31
"9337","SP","Bauru",379297,39121.44,35020,"Bauru",3,"Sudeste",1,"350600",2,345,74,271,118,227,2,2,0,2,0,347,76,271,120,227,208,10.5744259332872,12.8460748183391,0.290464287875174,29
"9338","SP","Bauru",379297,39121.44,35020,"Bauru",3,"Sudeste",1,"350600",3,323,53,270,112,211,3,0,3,2,1,326,53,273,114,212,219,10.5744259332872,12.8460748183391,0.385345877222743,31
"9339","SP","Bauru",379297,39121.44,35020,"Bauru",3,"Sudeste",1,"350600",4,342,51,291,122,220,3,0,3,2,1,345,51,294,124,221,195,10.5744259332872,12.8460748183391,0.448915617353387,30
"9340","SP","Bauru",379297,39121.44,35020,"Bauru",3,"Sudeste",1,"350600",5,382,68,314,122,260,2,0,2,1,1,384,68,316,123,261,210,10.5744259332872,12.8460748183391,0.406704868083557,31
"9341","SP","Bebedouro",77555,43191.17,35013,"Jaboticabal",3,"Sudeste",1,"350610",2,62,9,53,23,39,1,0,1,0,1,63,9,54,23,40,37,10.6733913551919,11.2587426410589,0.301082650060408,29
"9342","SP","Bebedouro",77555,43191.17,35013,"Jaboticabal",3,"Sudeste",1,"350610",3,77,19,58,26,51,0,0,0,0,0,77,19,58,26,51,58,10.6733913551919,11.2587426410589,0.397578928687763,31
"9343","SP","Bebedouro",77555,43191.17,35013,"Jaboticabal",3,"Sudeste",1,"350610",4,54,8,46,20,34,0,0,0,0,0,54,8,46,20,34,37,10.6733913551919,11.2587426410589,0.458618769583113,30
"9344","SP","Bebedouro",77555,43191.17,35013,"Jaboticabal",3,"Sudeste",1,"350610",5,90,17,73,25,65,0,0,0,0,0,90,17,73,25,65,37,10.6733913551919,11.2587426410589,0.403981365997673,31
"9345","SP","Bento de Abreu",3005,56699.61,35017,"Araçatuba",3,"Sudeste",0,"350620",2,3,0,3,0,3,0,0,0,0,0,3,0,3,0,3,1,10.9455226113853,8.00803284696931,0.314168052317647,29
"9346","SP","Bento de Abreu",3005,56699.61,35017,"Araçatuba",3,"Sudeste",0,"350620",3,3,0,3,0,3,0,0,0,0,0,3,0,3,0,3,4,10.9455226113853,8.00803284696931,0.407054104721576,31
"9347","SP","Bento de Abreu",3005,56699.61,35017,"Araçatuba",3,"Sudeste",0,"350620",4,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2,10.9455226113853,8.00803284696931,0.384178067674769,30
"9348","SP","Bento de Abreu",3005,56699.61,35017,"Araçatuba",3,"Sudeste",0,"350620",5,5,0,5,1,4,0,0,0,0,0,5,0,5,1,4,2,10.9455226113853,8.00803284696931,0.36483410641731,31
"9349","SP","Bernardino de Campos",11158,19777.19,35040,"Ourinhos",3,"Sudeste",0,"350630",2,8,2,6,3,5,0,0,0,0,0,8,2,6,3,5,7,9.89228453239526,9.31991200840547,0.311205455302388,29
"9350","SP","Bernardino de Campos",11158,19777.19,35040,"Ourinhos",3,"Sudeste",0,"350630",3,14,1,13,10,4,0,0,0,0,0,14,1,13,10,4,10,9.89228453239526,9.31991200840547,0.350911752155392,31
"9351","SP","Bernardino de Campos",11158,19777.19,35040,"Ourinhos",3,"Sudeste",0,"350630",4,3,0,3,1,2,0,0,0,0,0,3,0,3,1,2,9,9.89228453239526,9.31991200840547,0.401055633790943,30
"9352","SP","Bernardino de Campos",11158,19777.19,35040,"Ourinhos",3,"Sudeste",0,"350630",5,8,2,6,4,4,0,0,0,0,0,8,2,6,4,4,7,9.89228453239526,9.31991200840547,0.385441918551521,31
"9353","SP","Bertioga",64723,27384.29,35063,"Santos",3,"Sudeste",1,"350635",2,59,9,50,17,42,0,0,0,0,0,59,9,50,17,42,31,10.2177247702796,11.077871904181,0.289768531439753,29
"9354","SP","Bertioga",64723,27384.29,35063,"Santos",3,"Sudeste",1,"350635",3,69,14,55,28,41,1,0,1,0,1,70,14,56,28,42,32,10.2177247702796,11.077871904181,0.379467702515331,31
"9355","SP","Bertioga",64723,27384.29,35063,"Santos",3,"Sudeste",1,"350635",4,74,22,52,40,34,2,1,1,1,1,76,23,53,41,35,40,10.2177247702796,11.077871904181,0.431055873252439,30
"9356","SP","Bertioga",64723,27384.29,35063,"Santos",3,"Sudeste",1,"350635",5,99,20,79,41,58,3,2,1,2,1,102,22,80,43,59,30,10.2177247702796,11.077871904181,0.411737605828292,31
"9357","SP","Bilac",8117,24284.98,35018,"Birigui",3,"Sudeste",0,"350640",2,6,2,4,2,4,1,0,1,0,1,7,2,5,2,5,4,10.0976133312259,9.00171590676118,0.281335993278159,29
"9358","SP","Bilac",8117,24284.98,35018,"Birigui",3,"Sudeste",0,"350640",3,4,1,3,2,2,0,0,0,0,0,4,1,3,2,2,5,10.0976133312259,9.00171590676118,0.361023811719267,31
"9359","SP","Bilac",8117,24284.98,35018,"Birigui",3,"Sudeste",0,"350640",4,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,3,10.0976133312259,9.00171590676118,0.399335779967291,30
"9360","SP","Bilac",8117,24284.98,35018,"Birigui",3,"Sudeste",0,"350640",5,4,1,3,1,3,0,0,0,0,0,4,1,3,1,3,2,10.0976133312259,9.00171590676118,0.362710520272075,31
"9361","SP","Birigui",124883,27268.69,35018,"Birigui",3,"Sudeste",1,"350650",2,86,5,81,31,55,0,0,0,0,0,86,5,81,31,55,57,10.2134944365486,11.7351325779629,0.280298039908935,29
"9362","SP","Birigui",124883,27268.69,35018,"Birigui",3,"Sudeste",1,"350650",3,97,15,82,25,72,1,0,1,1,0,98,15,83,26,72,63,10.2134944365486,11.7351325779629,0.367747299349915,31
"9363","SP","Birigui",124883,27268.69,35018,"Birigui",3,"Sudeste",1,"350650",4,98,9,89,26,72,0,0,0,0,0,98,9,89,26,72,66,10.2134944365486,11.7351325779629,0.417626949929717,30
"9364","SP","Birigui",124883,27268.69,35018,"Birigui",3,"Sudeste",1,"350650",5,93,9,84,30,63,0,0,0,0,0,93,9,84,30,63,62,10.2134944365486,11.7351325779629,0.376491981776061,31
"9365","SP","Biritiba Mirim",32936,21320.35,35062,"Mogi das Cruzes",3,"Sudeste",1,"350660",2,29,3,26,14,15,1,0,1,0,1,30,3,27,14,16,21,9.96741729465535,10.4023215634497,0.321883382768879,29
"9366","SP","Biritiba Mirim",32936,21320.35,35062,"Mogi das Cruzes",3,"Sudeste",1,"350660",3,28,5,23,13,15,1,0,1,0,1,29,5,24,13,16,19,9.96741729465535,10.4023215634497,0.414056167746316,31
"9367","SP","Biritiba Mirim",32936,21320.35,35062,"Mogi das Cruzes",3,"Sudeste",1,"350660",4,21,4,17,7,14,0,0,0,0,0,21,4,17,7,14,13,9.96741729465535,10.4023215634497,0.475197276020508,30
"9368","SP","Biritiba Mirim",32936,21320.35,35062,"Mogi das Cruzes",3,"Sudeste",1,"350660",5,32,12,20,18,14,0,0,0,0,0,32,12,20,18,14,24,9.96741729465535,10.4023215634497,0.441784407910169,31
"9369","SP","Boa Esperança do Sul",15018,20877.23,35024,"Araraquara",3,"Sudeste",1,"350670",2,16,3,13,5,11,0,0,0,0,0,16,3,13,5,11,7,9.94641437036083,9.61700476065983,0.33671149317166,29
